setID,id,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,package,promotion_last_5years,division,salary,satisfaction_level,pred_quick
train,2485,0.54,3,154.03,2,0,1,0,technical,2,0.963,0.66615891456604
train,2486,0.49,4,189.06,5,1,5,0,support,2,0.482,0.536267280578613
train,2489,0.51,3,157.99,3,1,5,0,support,2,0.757,0.699446976184845
train,2503,0.99,4,250.75,2,0,1,0,IT,1,0.613,0.752469480037689
train,2504,1,2,137.31,3,0,1,0,IT,1,0.711,0.617370545864105
train,2507,0.97,3,257.17,2,1,1,0,product_mng,1,0.928,0.729415655136108
train,2515,0.85,5,245.63,3,0,1,0,RandD,1,0.724,0.683596730232239
train,2517,0.63,5,185.66,4,0,1,0,marketing,2,0.553,0.624698460102081
train,2518,0.98,4,176.38,2,0,1,0,sales,2,0.623,0.711158692836762
train,2521,0.96,4,271,3,0,1,0,technical,2,0.803,0.732498645782471
train,2523,0.88,5,220.32,2,0,3,0,marketing,2,0.896,0.699483394622803
train,2524,0.67,5,129.98,5,0,5,0,marketing,2,0.651,0.490314602851868
train,2528,0.6,4,196.04,5,0,1,0,sales,2,0.243,0.513231039047241
train,2531,0.67,3,163.14,2,0,3,0,sales,2,0.434,0.694878578186035
train,2534,0.88,5,149.95,3,0,3,0,sales,2,0.621,0.695710003376007
train,2541,0.93,5,241.2,3,0,1,0,sales,1,0.841,0.722731471061707
train,2542,0.82,3,187.89,3,0,5,0,sales,1,0.935,0.716062545776367
train,2544,0.86,3,269.3,2,0,1,0,sales,1,0.578,0.703806281089783
train,2545,0.38,6,170.97,3,0,1,0,accounting,1,0.514,0.460941672325134
train,2547,0.91,5,253.93,3,0,1,0,accounting,1,0.936,0.693003833293915
train,2559,0.75,3,132.81,3,0,1,0,technical,2,0.872,0.692624628543854
train,2561,0.84,3,270.67,2,0,5,0,technical,2,0.776,0.6924689412117
train,2563,0.81,3,212.28,3,0,1,0,support,2,0.961,0.737524449825287
train,2566,0.86,4,271.46,3,1,1,0,support,2,0.629,0.732350051403046
train,2571,0.82,4,142.45,3,0,1,0,support,2,0.775,0.732068955898285
train,2582,0.86,5,272.08,3,0,1,0,IT,1,0.581,0.688149929046631
train,2583,0.83,4,163.65,3,1,1,0,product_mng,1,0.577,0.735285103321075
train,2589,0.58,5,201.98,3,0,5,0,RandD,1,0.821,0.691966772079468
train,2590,0.9,2,133,4,0,5,0,RandD,1,0.685,0.591536641120911
train,2592,0.5,4,151.81,3,1,3,0,RandD,1,0.819,0.683421671390533
train,2599,0.89,5,179.66,3,0,3,0,management,2,0.486,0.707976698875427
train,2600,0.97,3,259.13,2,0,3,0,marketing,2,1,0.74928081035614
train,2602,0.97,4,227.78,3,0,1,0,marketing,2,0.932,0.704856753349304
train,2606,0.78,3,155.1,3,1,5,0,sales,2,0.625,0.748650968074799
train,2612,1,5,175.24,5,0,5,0,sales,2,0.14,0.588515400886536
train,2615,0.62,3,271.61,4,0,1,0,sales,1,0.717,0.674844861030579
train,2616,0.51,4,141.02,3,0,5,0,sales,1,0.882,0.723667621612549
train,2617,0.51,3,250.59,4,0,5,0,sales,1,0.7,0.709245085716248
train,2618,0.85,3,173.4,2,0,5,0,sales,1,0.596,0.722743153572083
train,2637,0.49,3,215.21,3,0,1,0,technical,2,0.5,0.711311101913452
train,2638,0.61,5,231.8,3,0,3,0,technical,2,0.696,0.695151686668396
train,2641,0.67,4,247.57,2,0,3,0,support,2,0.873,0.727991878986359
train,2643,0.83,4,224.76,4,0,1,0,support,2,0.835,0.711583852767944
train,2647,0.68,4,197.36,2,1,5,0,support,1,0.93,0.726086020469666
train,2650,0.72,3,139.25,2,0,3,0,support,2,0.4,0.680188179016113
train,2653,0.68,5,211.67,6,0,3,0,technical,1,0.378,0.535914778709412
train,2655,0.96,5,203.31,2,0,5,0,IT,1,0.577,0.672256290912628
train,2656,0.59,3,178.01,3,1,1,0,IT,1,0.663,0.68345582485199
train,2658,0.98,2,111.68,2,0,1,0,IT,1,0.76,0.553834736347199
train,2663,0.94,5,228.85,3,1,1,0,product_mng,1,0.544,0.680326700210571
train,2664,0.9,5,202.29,3,0,3,0,IT,1,0.854,0.695306658744812
train,2666,0.62,3,257.56,3,1,5,0,RandD,1,0.861,0.746622800827026
train,2670,0.73,4,275.09,2,0,1,0,RandD,1,0.747,0.663770079612732
train,2674,0.86,4,171.85,2,0,1,0,support,2,0.576,0.721958875656128
train,2675,0.9,4,216.98,3,0,3,0,technical,2,0.87,0.704572916030884
train,2677,0.59,3,191.32,4,0,5,0,marketing,2,0.751,0.698724448680878
train,2680,0.62,4,135.84,2,1,3,0,sales,2,0.61,0.738121390342712
train,2681,0.67,3,227.28,3,0,3,0,sales,2,0.89,0.726617276668549
train,2682,0.87,3,202.68,2,0,5,0,sales,2,0.691,0.714569807052612
train,2690,0.93,2,100.78,5,0,1,0,sales,2,0.753,0.564034759998322
train,2691,0.47,3,193.96,3,1,5,0,sales,1,0.659,0.601274490356445
train,2692,0.52,4,155.49,3,0,5,0,sales,1,0.672,0.714916467666626
train,2693,0.57,5,231.67,3,0,5,0,sales,1,0.731,0.703613936901093
train,2694,0.52,4,192.05,2,1,1,0,sales,1,0.979,0.709718883037567
train,2695,0.65,3,162.68,3,0,1,0,sales,1,0.859,0.694815337657929
train,2697,0.76,3,217.43,3,0,3,0,sales,1,0.768,0.722900688648224
train,2698,0.48,4,177.81,2,0,3,0,sales,1,0.299,0.616243243217468
train,2699,0.87,3,276.81,5,1,1,0,accounting,1,0.304,0.614538669586182
train,2700,0.59,3,175.62,3,1,5,0,accounting,1,0.635,0.692205905914307
train,2706,0.69,3,198.51,2,0,5,0,technical,1,0.439,0.662322521209717
train,2707,0.58,4,166.53,2,0,3,0,technical,1,0.829,0.647823035717011
train,2708,0.77,4,218.49,2,0,5,0,technical,1,0.49,0.70095157623291
train,2710,0.47,2,107.16,6,1,5,0,technical,1,0.9,0.465853691101074
train,2712,0.84,5,263.84,3,0,1,0,technical,2,0.919,0.741937875747681
train,2714,0.55,4,167.72,3,1,5,0,technical,2,0.643,0.707109212875366
train,2715,0.97,4,158.82,3,1,1,0,technical,2,0.938,0.759689211845398
train,2724,0.48,4,251.59,4,0,3,0,support,3,0.683,0.67285567522049
train,2730,0.9,2,219.32,4,0,5,0,technical,1,0.91,0.62522566318512
train,2733,0.95,3,256.92,3,0,5,0,IT,1,0.941,0.729922711849213
train,2734,0.63,5,178.43,3,0,1,0,IT,1,0.827,0.663828194141388
train,2737,0.5,3,246.78,3,0,1,0,product_mng,1,0.628,0.755857706069946
train,2743,0.71,5,149.77,2,0,3,0,RandD,1,0.621,0.667008578777313
train,2744,0.86,3,254.09,2,0,3,0,RandD,1,0.502,0.715862393379211
train,2747,1,4,248.6,3,1,1,0,RandD,1,0.667,0.748539388179779
train,2751,0.86,3,192,3,1,5,0,support,2,0.784,0.717576861381531
train,2753,0.96,3,203.01,3,0,3,0,management,2,0.542,0.705081820487976
train,2756,0.5,3,270.73,3,0,1,0,marketing,2,0.873,0.790751695632935
train,2757,0.68,4,163.1,3,0,1,0,sales,2,0.498,0.738386750221252
train,2769,0.4,2,123.24,5,0,3,0,sales,1,0.754,0.393047988414764
train,2774,0.63,3,256.25,3,0,1,0,sales,1,0.88,0.746737599372864
train,2775,0.95,5,195.03,3,0,1,0,sales,1,0.497,0.678003132343292
train,2776,0.72,3,251.79,3,0,5,0,accounting,1,0.516,0.700433731079102
train,2777,0.96,4,141.61,3,0,5,0,accounting,1,0.898,0.677268624305725
train,2781,0.71,5,175.53,2,0,1,0,hr,1,0.535,0.660244405269623
train,2783,0.93,2,248.92,3,0,3,0,technical,1,0.604,0.660662412643433
train,2784,0.93,3,220.98,4,0,3,0,technical,1,0.176,0.681566715240479
train,2786,0.52,4,166.23,2,0,3,0,technical,1,0.874,0.670126438140869
train,2788,0.97,6,236.02,3,0,3,0,technical,1,0.156,0.453146547079086
train,2791,0.9,4,199.82,4,0,3,0,technical,2,0.135,0.669244289398193
train,2792,0.92,4,147.61,3,0,3,0,technical,2,0.965,0.738167643547058
train,2793,0.42,6,102.08,4,0,3,0,technical,2,0.966,0.450337439775467
train,2794,0.89,4,248.45,6,1,3,0,support,2,0.127,0.76621413230896
train,2797,0.72,3,203.84,3,1,5,0,support,2,0.576,0.737133979797363
train,2798,1,3,175.9,3,0,5,0,support,2,0.492,0.75981879234314
train,2802,0.85,5,244.78,3,0,3,0,support,3,0.804,0.673009991645813
train,2808,0.99,5,188.38,4,1,1,0,management,1,0.831,0.664515376091003
train,2816,0.45,3,225.54,2,0,3,0,product_mng,1,0.956,0.628552198410034
train,2824,0.88,6,241.24,3,0,5,0,RandD,1,0.193,0.417362689971924
train,2826,0.9,4,155.43,4,0,1,0,sales,1,0.62,0.719943702220917
train,2828,0.5,3,215.14,4,0,5,0,support,1,0.521,0.729165434837341
train,2829,0.68,5,263.82,3,0,3,0,technical,2,0.622,0.738546133041382
train,2830,0.91,4,275.5,3,0,5,0,management,2,0.842,0.67892050743103
train,2835,0.41,2,232.74,6,1,3,0,sales,2,0.736,0.612936019897461
train,2837,0.68,5,267.67,4,0,1,0,sales,2,0.728,0.536626577377319
train,2842,0.88,5,205.1,5,0,5,0,sales,1,0.729,0.542526185512543
train,2845,0.66,3,138.82,2,0,5,0,sales,2,0.729,0.705532431602478
train,2850,0.85,4,203.54,2,0,1,0,sales,1,0.905,0.727989554405212
train,2853,0.8,4,267.99,5,0,1,0,accounting,1,0.551,0.577825784683228
train,2862,0.65,6,194.94,3,0,1,0,technical,1,0.238,0.523314595222473
train,2866,0.99,4,201.03,4,0,1,0,technical,1,0.649,0.697991132736206
train,2870,0.79,4,147.16,3,0,5,0,technical,2,0.759,0.736194491386414
train,2872,0.64,4,162.66,3,0,1,0,support,2,0.847,0.731777608394623
train,2875,0.82,4,208.55,2,0,5,0,support,2,0.695,0.714988768100739
train,2878,0.59,4,156.23,3,0,3,0,support,2,0.745,0.731793105602264
train,2881,0.77,6,214.71,4,0,1,0,support,1,0.199,0.422916322946548
train,2886,0.69,3,203.56,3,0,3,0,IT,1,0.968,0.731831014156342
train,2889,0.69,3,216.26,2,1,5,0,IT,1,0.963,0.726003646850586
train,2896,1,3,190.3,2,0,5,0,RandD,1,0.597,0.699381709098816
train,2897,0.58,5,155.97,2,1,1,0,RandD,1,0.964,0.701556205749512
train,2908,0.75,3,259.18,4,0,3,0,marketing,2,0.733,0.63942289352417
train,2910,0.81,6,124.04,5,0,1,0,sales,2,0.587,0.36760151386261
train,2916,0.46,3,258.95,5,0,1,0,sales,2,0.123,0.597000122070313
train,2918,0.81,4,171.94,2,0,3,0,sales,2,0.663,0.714518427848816
train,2920,0.38,6,214.65,5,1,3,0,sales,1,0.988,0.425212860107422
train,2925,0.89,5,222.16,3,0,3,0,sales,1,0.503,0.690180659294128
train,2927,0.57,4,271.85,3,0,1,0,sales,1,0.679,0.739369332790375
train,2934,0.75,4,224.16,3,0,3,0,hr,1,0.773,0.730415165424347
train,2941,0.52,2,102.81,6,0,1,0,technical,1,0.672,0.467206805944443
train,2942,0.84,3,185.23,4,0,3,0,technical,1,0.723,0.688060700893402
train,2944,0.98,3,286.04,2,1,3,0,technical,1,0.649,0.564046919345856
train,2945,0.98,5,197.21,4,0,1,0,technical,1,0.718,0.688010275363922
train,2946,0.79,5,268.07,3,0,3,0,technical,2,0.516,0.653655886650085
train,2951,0.55,2,215.57,3,0,1,0,support,2,0.799,0.587527692317963
train,2952,0.63,4,219.57,2,0,5,0,support,2,0.955,0.743707656860352
train,2957,0.69,5,269.47,3,0,1,0,support,2,0.757,0.674904108047485
train,2963,0.86,3,240.55,3,0,5,0,IT,2,0.737,0.711072385311127
train,2967,0.8,5,187.43,3,1,3,0,product_mng,1,0.581,0.685906648635864
train,2969,0.86,3,204.98,5,0,5,0,product_mng,1,0.314,0.53102034330368
train,2970,0.63,3,230.75,2,0,3,0,product_mng,1,0.746,0.703057110309601
train,2981,0.47,3,148.66,3,0,3,0,support,1,0.937,0.574072957038879
train,2987,0.57,4,207.04,3,0,5,0,sales,2,0.55,0.722982406616211
train,2988,0.76,4,205.37,2,0,3,0,sales,2,0.99,0.733628153800964
train,2992,0.57,4,211.43,4,0,3,0,sales,2,0.864,0.704554438591003
train,3002,0.62,3,158.25,3,0,5,0,sales,2,0.427,0.738596916198731
train,3004,0.89,6,188.35,5,1,5,0,sales,1,0.417,0.357411324977875
train,3007,0.8,4,175.24,3,0,1,0,accounting,1,0.943,0.69505500793457
train,3008,0.61,4,210.47,3,0,3,0,accounting,1,0.597,0.715304017066956
train,3011,0.73,3,212.38,2,0,5,0,hr,1,0.894,0.728635728359222
train,3012,0.94,5,167.62,3,0,3,0,hr,1,0.718,0.670300126075745
train,3014,0.73,3,160.34,2,0,1,0,technical,1,0.76,0.702907800674439
train,3016,0.8,5,177.4,2,0,5,0,technical,1,0.999,0.726377844810486
train,3019,0.8,4,215.5,2,1,5,0,technical,1,0.62,0.694428324699402
train,3021,1,4,135.06,4,0,1,0,technical,1,0.763,0.751762509346008
train,3023,0.68,4,169.37,3,0,5,0,technical,1,0.688,0.694017469882965
train,3032,0.94,4,187.98,3,0,5,0,support,2,0.929,0.714511632919312
train,3036,0.78,3,145.99,3,0,3,0,technical,3,0.702,0.701590776443481
train,3037,0.64,5,222.47,2,0,5,0,technical,1,0.601,0.74190092086792
train,3039,0.87,3,99.16,5,1,1,0,IT,2,0.164,0.596243619918823
train,3045,0.68,4,175.8,2,0,1,0,product_mng,1,0.9,0.656021296977997
train,3047,0.59,5,235.51,3,0,1,0,product_mng,1,0.478,0.715508878231049
train,3050,0.83,6,140.83,5,0,1,0,RandD,1,0.85,0.416475057601929
train,3051,0.47,3,126.65,4,0,1,0,RandD,1,0.841,0.525635063648224
train,3052,0.51,4,232.35,3,0,1,0,RandD,1,0.996,0.765064656734467
train,3056,0.54,2,144.62,3,0,1,0,accounting,1,0.481,0.455456137657166
train,3057,0.78,4,147.08,3,1,3,0,support,1,0.584,0.715260446071625
train,3058,0.6,3,201.23,3,0,5,0,technical,1,0.534,0.667300939559937
train,3059,0.66,3,268.36,4,0,5,0,management,1,0.255,0.63983690738678
train,3064,0.66,4,168.96,2,0,1,0,sales,2,0.955,0.701401114463806
train,3065,0.55,4,172.05,4,0,5,0,sales,2,0.729,0.689104676246643
train,3066,0.7,3,161.29,2,0,3,0,sales,2,0.934,0.678511738777161
train,3070,0.65,5,152.36,3,0,5,0,sales,2,0.717,0.710976839065552
train,3073,0.96,4,258.59,3,0,3,0,sales,2,0.57,0.733879923820496
train,3074,0.81,4,146.28,4,0,1,0,sales,2,0.212,0.687025904655457
train,3075,0.58,4,275.78,3,0,1,0,sales,3,0.466,0.706941485404968
train,3077,0.66,3,181.41,2,1,3,0,sales,2,0.807,0.687480688095093
train,3078,0.59,5,173.76,3,0,5,0,sales,2,0.93,0.71460235118866
train,3082,0.81,5,129.96,3,1,1,0,accounting,1,0.383,0.651545166969299
train,3083,0.48,3,213.38,3,0,1,0,accounting,1,0.47,0.649511754512787
train,3084,0.56,4,153.17,3,1,3,0,accounting,1,0.341,0.661120295524597
train,3085,0.76,4,247.42,3,0,3,0,hr,1,0.628,0.713008582592011
train,3086,0.55,4,112.54,3,0,1,0,hr,1,0.563,0.624373078346252
train,3088,0.66,3,275.83,3,1,3,0,hr,1,0.747,0.70979779958725
train,3092,0.71,4,244.58,3,1,1,0,technical,1,0.607,0.720105826854706
train,3093,0.79,5,136.4,3,0,5,0,technical,1,0.801,0.756587028503418
train,3095,0.98,3,258.93,4,0,5,0,technical,1,0.909,0.663073241710663
train,3096,0.66,3,239.86,2,0,1,0,technical,1,0.717,0.684109091758728
train,3102,0.5,3,225.76,2,0,3,0,support,2,0.969,0.759292006492615
train,3104,0.82,4,275.27,3,0,5,0,support,2,0.959,0.682076096534729
train,3105,0.7,5,146.98,6,1,3,0,support,2,0.234,0.508586764335632
train,3107,0.96,4,155.51,4,0,5,0,support,2,0.742,0.71113657951355
train,3109,0.56,3,235.9,4,0,3,0,support,2,0.666,0.711992919445038
train,3113,0.83,3,286.54,4,0,1,0,technical,2,0.984,0.537786483764648
train,3116,0.7,3,216.97,2,0,5,0,IT,2,0.564,0.72365152835846
train,3124,0.37,3,183.19,2,0,5,0,IT,1,0.485,0.562914907932282
train,3125,0.79,4,222.07,3,0,5,0,RandD,1,0.838,0.724577844142914
train,3127,0.93,3,206.39,3,0,1,0,RandD,1,0.672,0.718061685562134
train,3129,0.68,5,156.47,2,0,1,0,RandD,1,0.989,0.700893342494965
train,3130,0.58,5,251.28,5,0,3,0,marketing,1,0.175,0.545193910598755
train,3131,0.67,3,251.06,5,0,1,0,sales,1,0.576,0.643403828144074
train,3135,0.87,3,140.12,3,0,5,0,management,1,0.736,0.729849994182587
train,3139,0.91,3,200.37,3,0,1,0,sales,1,0.547,0.715348243713379
train,3143,0.69,5,135.31,2,0,3,0,sales,2,0.808,0.698320686817169
train,3145,0.67,5,189.72,3,0,3,0,sales,2,0.775,0.693587303161621
train,3147,0.71,3,158.11,2,0,3,0,sales,2,0.492,0.696158528327942
train,3152,0.99,3,160.95,2,0,5,0,sales,2,0.83,0.755137085914612
train,3156,0.98,3,268.98,3,1,1,0,sales,2,0.492,0.729587912559509
train,3163,0.96,5,173.99,2,0,1,0,hr,1,0.651,0.667197465896606
train,3164,0.93,4,185.89,5,0,5,0,hr,1,0.149,0.553909718990326
train,3170,0.37,5,187.12,2,0,3,0,technical,2,0.846,0.594656348228455
train,3173,0.77,5,109.13,5,0,5,0,technical,2,0.933,0.502418100833893
train,3178,0.83,4,146.61,4,0,1,0,support,2,0.623,0.722944259643555
train,3179,0.92,4,142.65,3,1,5,0,support,2,0.593,0.714343905448914
train,3182,0.49,4,179.36,3,0,3,0,support,2,0.839,0.707373976707459
train,3183,0.45,4,241.37,6,0,1,0,support,2,0.899,0.634634435176849
train,3184,0.84,3,229.46,3,0,3,0,support,2,0.599,0.708530187606812
train,3194,0.64,5,178.98,2,0,3,0,IT,3,0.572,0.662481069564819
train,3196,0.59,3,204.96,3,0,5,0,product_mng,3,0.661,0.702939748764038
train,3197,0.77,5,211.45,3,0,1,0,product_mng,3,0.948,0.715906739234924
train,3199,0.53,5,184.75,6,0,5,0,product_mng,3,0.185,0.534326195716858
train,3209,0.66,4,244.64,4,0,3,0,support,1,0.936,0.685521364212036
train,3216,0.75,4,217.99,2,0,5,0,sales,1,0.87,0.740107178688049
train,3220,0.59,3,273.75,3,0,5,0,sales,2,0.74,0.729164123535156
train,3225,0.75,3,183.7,3,0,5,0,sales,2,0.85,0.726114988327026
train,3227,0.57,3,144.61,2,0,1,0,sales,2,0.573,0.690016865730286
train,3234,0.79,6,140.07,2,0,5,0,accounting,3,0.839,0.515640139579773
train,3241,0.76,2,211.57,4,0,1,0,technical,1,0.903,0.633099317550659
train,3248,0.62,3,151.75,2,1,5,0,technical,2,0.755,0.708643436431885
train,3251,0.6,5,262.03,2,0,3,0,technical,2,0.659,0.719726204872131
train,3252,0.67,3,183.14,3,0,5,0,support,2,0.943,0.727607786655426
train,3268,0.63,4,170.66,2,0,1,0,IT,2,0.742,0.672140300273895
train,3272,0.43,3,206.1,4,0,3,0,product_mng,2,0.505,0.582737326622009
train,3275,0.79,4,147.01,2,0,3,0,product_mng,2,0.598,0.691972017288208
train,3279,0.55,3,189.58,3,0,1,0,RandD,2,0.688,0.688892781734467
train,3280,0.51,4,260.79,3,0,3,0,RandD,2,0.835,0.798708260059357
train,3289,0.68,5,170.46,3,0,1,0,marketing,3,0.957,0.718440294265747
train,3291,0.58,5,243.11,3,0,3,0,sales,3,0.206,0.688677549362183
train,3292,0.56,5,186.91,2,0,5,0,sales,3,0.497,0.720500826835632
train,3304,0.55,5,262.35,2,0,1,0,sales,2,0.806,0.723390936851502
train,3306,0.65,4,213.47,4,0,5,0,sales,2,0.637,0.6959388256073
train,3309,0.87,6,263.73,6,0,1,0,sales,3,0.413,0.293514370918274
train,3312,0.65,4,211.58,2,0,3,0,accounting,2,0.82,0.712355673313141
train,3320,0.69,3,105.71,2,0,3,0,technical,1,0.208,0.595402359962463
train,3322,0.87,4,193.41,4,0,5,0,technical,1,1,0.669412434101105
train,3327,0.8,3,243.47,2,0,3,0,technical,1,0.552,0.69047886133194
train,3330,1,3,195.46,2,0,5,0,support,3,0.824,0.705619990825653
train,3331,0.94,4,270.92,3,1,1,0,support,1,0.844,0.729318141937256
train,3335,0.84,5,136.04,2,0,1,0,support,1,0.745,0.725250482559204
train,3338,0.95,3,242.69,3,0,5,0,support,2,0.555,0.706517338752747
train,3341,0.95,3,218.45,2,0,1,0,technical,2,0.635,0.682278871536255
train,3344,0.95,3,100.23,3,0,1,0,IT,2,0.637,0.652172148227692
train,3345,0.78,6,284.89,4,0,5,0,IT,2,0.166,0.162610113620758
train,3347,0.39,4,278.12,3,0,5,0,IT,2,0.452,0.528702616691589
train,3348,0.9,4,163.58,3,0,1,0,product_mng,3,0.99,0.769550681114197
train,3349,0.67,5,240,4,0,1,0,product_mng,1,0.922,0.616011023521423
train,3357,0.69,4,181.36,3,1,1,0,RandD,2,0.715,0.703174591064453
train,3359,0.96,4,112.23,2,0,1,0,sales,3,0.775,0.649291396141052
train,3361,0.7,5,196.9,3,0,3,0,support,1,0.995,0.695980608463287
train,3367,0.93,4,258.78,3,0,5,0,sales,3,0.795,0.729034781455994
train,3368,0.82,5,272.94,4,0,3,0,sales,1,0.829,0.45014289021492
train,3374,0.5,3,254.95,2,0,5,0,sales,1,0.724,0.783736109733582
train,3376,0.83,3,133.7,4,0,3,0,sales,2,0.809,0.652792870998383
train,3377,0.67,5,236.69,6,0,1,0,sales,2,0.125,0.654290437698364
train,3380,0.94,4,239.35,4,0,5,0,sales,2,0.638,0.660105109214783
train,3382,0.96,3,214.01,2,0,1,0,sales,2,0.822,0.681313633918762
train,3384,0.91,5,156.47,4,0,1,0,sales,2,0.886,0.661139249801636
train,3389,0.71,3,258.21,4,0,1,0,hr,2,0.432,0.66663408279419
train,3390,0.54,5,226.53,3,0,1,0,hr,2,0.707,0.721291542053223
train,3392,0.7,4,220.01,2,1,5,0,hr,2,0.804,0.755240917205811
train,3395,0.62,3,120.79,2,0,3,0,technical,1,0.342,0.604646921157837
train,3397,0.49,4,185.21,3,0,3,0,technical,1,0.774,0.687204599380493
train,3400,0.61,2,249.93,3,0,1,0,technical,1,0.976,0.606609523296356
train,3403,0.92,4,230.54,3,0,3,0,technical,1,0.629,0.707487106323242
train,3404,0.91,2,264.81,3,0,3,0,support,1,0.733,0.69226336479187
train,3412,0.7,4,255.76,2,0,1,0,support,1,0.973,0.721541464328766
train,3413,0.96,3,255.81,3,0,1,0,support,1,0.849,0.753980994224548
train,3415,0.61,3,236.15,3,1,1,0,technical,2,0.632,0.711618065834045
train,3421,0.53,4,265.81,3,0,1,0,IT,2,0.496,0.788665771484375
train,3425,0.54,3,214.11,2,0,5,0,product_mng,2,0.889,0.717200458049774
train,3426,0.84,3,268.6,3,0,5,0,product_mng,3,0.827,0.683777630329132
train,3429,0.66,3,110.41,2,0,3,0,RandD,2,0.529,0.616194248199463
train,3436,0.36,5,159.58,2,0,5,0,accounting,1,0.144,0.585405051708221
train,3437,0.82,3,186.51,3,0,1,0,support,1,0.91,0.732326030731201
train,3440,0.6,3,140.18,3,0,3,0,marketing,1,0.962,0.703011393547058
train,3441,0.6,4,141.76,3,0,5,0,marketing,1,0.534,0.722421646118164
train,3443,0.73,5,135.88,2,0,3,0,sales,1,0.721,0.704801917076111
train,3446,0.43,5,210.92,4,0,5,0,sales,1,0.666,0.5850630402565
train,3450,0.58,4,234.29,2,0,5,0,sales,1,0.896,0.745815694332123
train,3452,0.8,3,207.43,3,0,1,0,sales,1,0.77,0.731413900852203
train,3454,0.85,3,179.15,4,0,1,0,sales,2,0.896,0.724717199802399
train,3457,0.59,6,211.85,2,0,5,0,sales,2,0.935,0.526777565479279
train,3458,0.5,4,217.5,3,0,3,0,sales,2,0.74,0.790746092796326
train,3460,0.59,3,155.03,3,1,1,0,sales,2,0.628,0.749631702899933
train,3461,0.65,4,163.5,2,0,1,0,sales,2,0.775,0.708555817604065
train,3462,0.75,3,210.62,3,0,5,0,accounting,2,0.878,0.703256368637085
train,3466,0.87,3,206.54,4,0,3,0,hr,1,0.87,0.689093232154846
train,3468,0.8,5,152.64,4,0,1,0,hr,2,1,0.624776482582092
train,3473,0.91,4,176.83,5,0,5,0,technical,1,0.126,0.565973579883575
train,3479,0.65,4,220.28,3,1,3,0,technical,1,0.582,0.719594180583954
train,3480,0.59,5,155.08,3,0,5,0,support,1,0.866,0.72034502029419
train,3487,0.45,2,266.53,6,1,5,0,support,1,0.138,0.614109039306641
train,3488,0.63,4,273.77,2,0,1,0,support,1,0.746,0.706366539001465
train,3489,0.94,2,261.1,2,0,3,0,support,1,0.86,0.685291647911072
train,3491,0.99,4,228.04,2,0,1,0,technical,1,0.835,0.718115448951721
train,3494,0.93,4,249.09,2,0,5,0,management,2,0.923,0.713924646377564
train,3497,0.96,2,137.31,4,0,3,0,IT,2,0.739,0.575225472450256
train,3499,0.56,3,177.16,2,0,1,0,IT,2,0.673,0.677297949790955
train,3500,0.92,3,191.91,3,0,3,0,product_mng,2,0.754,0.70582926273346
train,3512,0.93,3,214.64,3,0,5,0,accounting,1,0.519,0.675139367580414
train,3514,0.83,3,191.57,3,0,5,0,technical,1,0.511,0.702290177345276
train,3515,0.87,3,186.5,4,1,1,0,management,1,0.132,0.704028129577637
train,3516,0.99,4,174.19,3,0,5,0,marketing,1,0.866,0.734816491603851
train,3517,0.98,2,164.75,3,0,5,0,marketing,1,0.534,0.599585056304932
train,3518,0.75,5,277.68,4,0,3,0,marketing,1,0.152,0.413354963064194
train,3520,0.45,3,120.35,2,0,3,0,sales,1,0.524,0.501268148422241
train,3521,0.66,4,267.7,3,0,5,0,sales,1,0.803,0.717958033084869
train,3524,0.6,3,191.91,3,0,5,0,sales,1,0.941,0.694285869598389
train,3527,0.96,4,172.8,2,0,3,0,sales,1,0.51,0.681455850601196
train,3536,0.91,2,152.2,5,0,3,0,sales,2,0.125,0.554169416427612
train,3537,0.92,3,206.65,3,0,1,0,sales,2,0.925,0.732338070869446
train,3538,0.73,3,148.85,4,0,5,0,accounting,2,0.541,0.663116216659546
train,3539,0.77,5,271.12,3,0,5,0,accounting,2,0.533,0.633015871047974
train,3543,0.6,3,138.59,3,0,3,0,hr,2,0.737,0.697059392929077
train,3544,0.42,6,254.12,3,0,5,0,hr,2,0.297,0.401762306690216
train,3549,0.5,4,153.83,3,0,5,0,technical,1,0.857,0.703339338302612
train,3550,0.78,5,262.69,2,1,5,0,technical,1,0.853,0.720596253871918
train,3554,0.88,3,154.16,3,0,3,0,technical,1,0.87,0.743830859661102
train,3561,0.4,5,287.7,4,0,1,0,support,1,0.951,0.474671572446823
train,3563,0.89,4,251.77,2,0,3,0,support,1,0.84,0.726025521755219
train,3564,0.6,3,112.17,3,1,5,0,support,1,0.569,0.643603205680847
train,3566,0.68,3,152.26,3,1,1,0,support,1,0.695,0.718564867973328
train,3568,0.71,4,211.04,3,0,1,0,technical,2,0.959,0.730777561664581
train,3571,0.84,3,136.62,3,1,1,0,IT,2,0.813,0.733484029769898
train,3572,0.59,3,251.03,3,0,3,0,IT,2,0.817,0.720459163188934
train,3577,0.85,5,191.58,3,0,5,0,product_mng,2,0.488,0.687880277633667
train,3579,0.36,4,279.25,4,1,1,0,product_mng,3,0.706,0.535592555999756
train,3584,0.56,5,174.29,2,1,5,0,RandD,2,0.672,0.700604856014252
train,3585,0.62,2,281.54,4,0,5,0,RandD,1,0.85,0.517111897468567
train,3587,0.54,3,142.76,3,0,3,0,sales,1,0.993,0.655046582221985
